"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W130","2020-03-14 13:00:00","18.000","25.000","7.200","19.600","0.720","1013.700","","7.000","18.300","30.000","","21.700","","17.700",""
"C0F9R0","2020-03-14 13:00:00","20.000","53.000","5.500","16.900","1.000","1015.100","","14.000","14.400","49.000","","19.900","","15.500",""
"C0V660","2020-03-14 13:00:00","25.000","355.000","2.200","18.600","0.910","1012.900","","13.500","-99.000","-99.000","-99.000","23.300","","17.100",""
"C0G780","2020-03-14 13:00:00","27.000","23.000","2.900","17.300","0.810","1012.700","","5.000","9.300","17.000","","20.700","","15.700",""
"C0C590","2020-03-14 13:00:00","72.000","46.000","2.400","15.700","0.710","1010.400","","5.000","-99.000","-99.000","-99.000","16.100","","14.300",""
"C0I520","2020-03-14 13:00:00","3860.000","207.000","10.900","3.300","0.900","640.200","","-99.000","20.700","192.000","","3.500","","2.000",""
"C0M790","2020-03-14 13:00:00","15.000","19.000","3.800","17.500","0.780","1012.800","","14.500","-99.000","-99.000","-99.000","21.000","","15.100",""
"C0R130","2020-03-14 13:00:00","1040.000","262.000","1.300","16.100","0.990","897.700","","27.500","-99.000","-99.000","-99.000","18.300","","16.100",""
"C0AH30","2020-03-14 13:00:00","755.000","358.000","6.600","10.600","1.000","933.100","","22.000","14.000","360.000","","14.400","","10.600",""
"C0X170","2020-03-14 13:00:00","50.000","39.000","2.400","19.100","0.940","1009.100","","12.000","-99.000","-99.000","-99.000","22.600","","16.900",""
"C0K291","2020-03-14 13:00:00","8.000","5.000","6.900","18.500","0.790","1015.200","","10.500","14.400","352.000","","21.400","","15.500",""
"C0D480","2020-03-14 13:00:00","223.000","14.000","0.300","13.200","0.960","991.900","","8.000","5.400","16.000","","15.700","","12.900",""
"C0F0C0","2020-03-14 13:00:00","983.000","185.000","3.000","15.300","0.990","904.800","","16.000","-99.000","-99.000","-99.000","17.100","","14.000",""
"C0U860","2020-03-14 13:00:00","5.000","33.000","2.300","16.200","0.790","1019.600","","5.000","-99.000","-99.000","-99.000","19.600","","16.000",""
"C0UA50","2020-03-14 13:00:00","808.000","306.000","2.700","10.300","1.000","926.500","","17.500","-99.000","-99.000","-99.000","14.100","","10.200",""
"C0X320","2020-03-14 13:00:00","30.000","350.000","5.000","16.400","0.940","1011.400","","14.500","-99.000","-99.000","-99.000","21.800","","16.000",""
"C0T960","2020-03-14 13:00:00","120.000","0.000","0.000","16.600","0.990","1004.100","","21.500","-99.000","-99.000","-99.000","20.400","","16.200",""
"C0SA80","2020-03-14 13:00:00","136.000","48.000","0.700","17.700","0.970","1001.800","","14.000","-99.000","-99.000","-99.000","21.800","","17.700",""
"C0E780","2020-03-14 13:00:00","160.000","327.000","1.400","15.100","0.860","998.500","","2.500","-99.000","-99.000","-99.000","17.800","","14.300",""
"C0F9Q0","2020-03-14 13:00:00","149.000","1.000","5.400","16.500","0.830","998.100","","2.000","-99.000","-99.000","-99.000","19.200","","15.100",""
"C0F9X0","2020-03-14 13:00:00","166.000","30.000","5.900","15.300","0.910","997.300","","16.000","-99.000","-99.000","-99.000","18.600","","14.200",""
"C0S730","2020-03-14 13:00:00","110.000","24.000","13.000","17.800","0.980","1003.400","","7.000","19.300","13.000","","22.300","","17.700",""
"C0T790","2020-03-14 13:00:00","2830.000","282.000","0.900","8.400","1.000","725.800","","16.000","-99.000","-99.000","-99.000","9.900","","8.000",""
"C0M830","2020-03-14 13:00:00","540.000","176.000","0.300","18.500","0.970","954.600","","26.500","-99.000","-99.000","-99.000","20.100","","18.400",""
"C0V750","2020-03-14 13:00:00","50.000","4.000","1.900","19.400","0.900","1010.800","","18.000","-99.000","-99.000","-99.000","23.000","","17.200",""
"C0K530","2020-03-14 13:00:00","12.000","32.000","7.100","18.200","0.760","1014.800","","6.500","13.700","29.000","","21.100","","15.700",""
"C0V360","2020-03-14 13:00:00","94.000","344.000","0.900","17.900","0.990","1004.100","","13.500","-99.000","-99.000","-99.000","21.700","","16.800",""
"C0K510","2020-03-14 13:00:00","10.000","6.000","3.800","18.100","0.770","1013.900","","13.500","9.600","30.000","","21.200","","15.100",""
"C0D650","2020-03-14 13:00:00","97.000","53.000","5.600","15.400","0.700","1007.600","","5.000","12.400","38.000","","16.300","","14.800",""
"C0V630","2020-03-14 13:00:00","19.000","4.000","3.400","18.800","0.870","1013.200","","13.000","-99.000","-99.000","-99.000","22.200","","16.400",""
"C0U910","2020-03-14 13:00:00","17.000","36.000","2.700","16.200","0.810","1017.900","","3.000","-99.000","-99.000","-99.000","19.400","","15.900",""
"C0U600","2020-03-14 13:00:00","10.000","48.000","1.700","16.700","0.730","1018.200","","1.000","-99.000","-99.000","-99.000","19.900","","16.300",""
"C0G820","2020-03-14 13:00:00","29.000","15.000","1.100","18.000","0.870","1012.400","","3.000","-99.000","-99.000","-99.000","21.200","","15.600",""
"C0R590","2020-03-14 13:00:00","72.000","74.000","0.800","17.400","0.990","1006.900","","22.000","-99.000","-99.000","-99.000","23.300","","17.400",""
"C0A9E0","2020-03-14 13:00:00","26.000","3.000","1.600","16.200","0.670","1017.800","","2.000","-99.000","-99.000","-99.000","17.100","","16.000",""
"C0R480","2020-03-14 13:00:00","57.000","37.000","1.500","18.100","0.990","1008.100","","12.500","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0X300","2020-03-14 13:00:00","70.000","328.000","1.400","16.200","0.960","1007.300","","15.000","-99.000","-99.000","-99.000","21.300","","16.200",""
"C0U970","2020-03-14 13:00:00","7.000","29.000","2.500","16.000","0.760","1020.200","","0.500","-99.000","-99.000","-99.000","19.300","","15.900",""
"C0R340","2020-03-14 13:00:00","230.000","20.000","2.200","18.000","0.990","989.900","","0.500","-99.000","-99.000","-99.000","20.900","","17.900",""
"C0M750","2020-03-14 13:00:00","10.000","16.000","5.800","18.400","0.770","1014.500","","17.000","11.900","17.000","","21.600","","15.600",""
"C0I110","2020-03-14 13:00:00","161.000","264.000","0.900","16.700","0.970","997.800","","14.500","-99.000","-99.000","-99.000","21.800","","16.300",""
"C0V370","2020-03-14 13:00:00","74.000","312.000","0.400","17.900","1.000","1007.400","","11.500","-99.000","-99.000","-99.000","21.700","","16.600",""
"C0C690","2020-03-14 13:00:00","242.000","64.000","4.100","13.500","0.730","991.000","","4.000","9.500","51.000","","14.800","","12.900",""
"C0A540","2020-03-14 13:00:00","401.000","0.000","0.000","12.000","0.990","972.400","","13.500","-99.000","-99.000","-99.000","15.400","","12.000",""
"C0SA60","2020-03-14 13:00:00","6.000","39.000","1.000","18.200","0.960","1016.300","","20.000","-99.000","-99.000","-99.000","22.700","","18.100",""
"C0H950","2020-03-14 13:00:00","192.000","315.000","0.800","15.700","0.990","993.400","","12.000","-99.000","-99.000","-99.000","20.700","","15.400",""
"C0O960","2020-03-14 13:00:00","112.000","347.000","1.700","18.300","0.950","1001.700","","13.500","-99.000","-99.000","-99.000","21.600","","15.900",""
"C0E880","2020-03-14 13:00:00","507.000","59.000","6.400","12.600","0.990","957.600","","4.500","14.700","56.000","","16.900","","12.600",""
"C0AH10","2020-03-14 13:00:00","30.000","76.000","1.600","16.600","1.000","1016.500","","4.500","-99.000","-99.000","-99.000","18.100","","15.900",""
"C0R680","2020-03-14 13:00:00","13.000","54.000","4.100","20.300","0.890","1015.000","","0.000","9.200","70.000","","23.600","","20.300",""
"C0X210","2020-03-14 13:00:00","38.000","359.000","4.300","16.200","0.990","1009.500","","12.500","-99.000","-99.000","-99.000","21.600","","15.700",""
"C0D430","2020-03-14 13:00:00","87.000","50.000","0.700","16.100","0.830","1007.100","","1.500","-99.000","-99.000","-99.000","17.500","","14.600",""
"C0AD30","2020-03-14 13:00:00","20.000","37.000","1.300","16.500","0.690","1015.600","","2.500","-99.000","-99.000","-99.000","17.300","","15.800",""
"C0R240","2020-03-14 13:00:00","87.000","0.000","0.000","19.500","0.970","1004.800","","5.500","-99.000","-99.000","-99.000","23.000","","19.100",""
"C0AI30","2020-03-14 13:00:00","26.000","56.000","4.300","16.000","0.770","1018.100","","3.500","-99.000","-99.000","-99.000","17.500","","15.800",""
"C0U960","2020-03-14 13:00:00","1885.000","19.000","3.600","7.300","0.990","814.200","","7.500","-99.000","-99.000","-99.000","12.300","","5.800",""
"C0T9E0","2020-03-14 13:00:00","415.000","11.000","1.700","14.300","0.980","971.100","","20.500","-99.000","-99.000","-99.000","18.000","","14.100",""
"C0D550","2020-03-14 13:00:00","1956.000","0.000","0.200","10.400","0.960","811.100","","10.500","-99.000","-99.000","-99.000","12.600","","9.900",""
"C0C630","2020-03-14 13:00:00","209.000","37.000","2.900","13.300","0.900","995.000","","15.000","-99.000","-99.000","-99.000","15.700","","13.100",""
"C0A560","2020-03-14 13:00:00","405.000","342.000","0.900","12.600","1.000","973.100","","7.500","-99.000","-99.000","-99.000","16.400","","12.600",""
"C0X190","2020-03-14 13:00:00","10.000","4.000","3.900","17.400","0.910","1014.500","","10.500","-99.000","-99.000","-99.000","22.100","","16.000",""
"C0S950","2020-03-14 13:00:00","415.000","27.000","1.300","15.600","1.000","968.900","","13.500","-99.000","-99.000","-99.000","19.900","","15.500",""
"C0A880","2020-03-14 13:00:00","6.000","358.000","3.100","15.700","0.780","1018.100","","10.500","10.400","2.000","","17.000","","14.300",""
"C0I530","2020-03-14 13:00:00","3014.000","231.000","3.900","5.800","1.000","700.800","","-99.000","12.100","244.000","","6.900","","5.800",""
"C0M670","2020-03-14 13:00:00","43.000","1.000","2.800","17.000","0.840","1010.200","","22.000","-99.000","-99.000","-99.000","21.200","","15.200",""
"C0Z061","2020-03-14 13:00:00","174.000","334.000","1.300","16.400","0.990","1001.100","","10.000","-99.000","-99.000","-99.000","21.100","","16.400",""
"C0M730","2020-03-14 13:00:00","40.000","359.000","2.100","16.600","0.910","1010.500","","18.500","-99.000","-99.000","-99.000","22.100","","16.100",""
"C0U750","2020-03-14 13:00:00","398.000","7.000","8.500","12.100","0.930","971.900","","2.000","16.000","9.000","","14.800","","11.700",""
"C0A650","2020-03-14 13:00:00","287.000","0.000","0.200","13.300","1.000","986.800","","10.000","-99.000","-99.000","-99.000","16.200","","13.100",""
"C0K400","2020-03-14 13:00:00","65.000","357.000","2.200","16.800","0.970","1008.700","","8.000","-99.000","-99.000","-99.000","21.100","","15.400",""
"C0I370","2020-03-14 13:00:00","671.000","178.000","0.900","18.800","0.960","939.700","","23.500","-99.000","-99.000","-99.000","19.500","","17.400",""
"C0S750","2020-03-14 13:00:00","2280.000","0.000","0.000","11.000","1.000","773.000","","22.500","-99.000","-99.000","-99.000","11.300","","10.300",""
"C0R650","2020-03-14 13:00:00","29.000","40.000","0.500","19.300","0.990","1013.300","","3.500","-99.000","-99.000","-99.000","23.500","","18.800",""
"C0E740","2020-03-14 13:00:00","27.000","56.000","2.800","16.800","0.830","1008.900","","1.500","9.100","51.000","","18.100","","15.100",""
"C0AI20","2020-03-14 13:00:00","25.000","44.000","8.600","16.100","0.650","1017.100","","1.000","-99.000","-99.000","-99.000","17.000","","15.600",""
"C0E550","2020-03-14 13:00:00","84.000","50.000","4.400","15.300","0.820","1008.700","","5.000","11.000","44.000","","17.800","","14.300",""
"C0X060","2020-03-14 13:00:00","19.000","9.000","4.300","17.600","0.890","1015.200","","10.500","-99.000","-99.000","-99.000","21.500","","15.900",""
"C0R510","2020-03-14 13:00:00","31.000","19.000","1.100","18.600","0.930","1012.300","","1.500","-99.000","-99.000","-99.000","23.800","","18.600",""
"C0AC60","2020-03-14 13:00:00","55.000","87.000","0.700","15.200","0.990","1013.700","","10.000","-99.000","-99.000","-99.000","17.500","","14.500",""
"C0UA70","2020-03-14 13:00:00","547.000","5.000","4.300","10.600","0.990","956.800","","6.000","10.200","35.000","","14.300","","10.600",""
"C0G740","2020-03-14 13:00:00","24.000","13.000","4.700","17.700","0.730","1013.500","","2.500","10.300","18.000","","20.800","","15.900",""
"C0F9N0","2020-03-14 13:00:00","75.000","17.000","1.600","18.300","0.830","1006.700","","6.000","-99.000","-99.000","-99.000","22.300","","17.000",""
"C0F9T0","2020-03-14 13:00:00","111.000","350.000","2.900","16.400","0.850","1002.200","","19.500","-99.000","-99.000","-99.000","19.700","","15.000",""
"C0S710","2020-03-14 13:00:00","382.000","13.000","3.800","15.100","1.000","974.300","","17.000","9.000","13.000","","19.700","","15.100",""
"C0M680","2020-03-14 13:00:00","37.000","342.000","2.100","17.600","0.890","1013.100","","17.500","-99.000","-99.000","-99.000","21.400","","15.400",""
"C0X220","2020-03-14 13:00:00","26.000","351.000","5.200","17.600","0.800","1012.600","","11.000","-99.000","-99.000","-99.000","21.300","","15.300",""
"C0R560","2020-03-14 13:00:00","22.000","337.000","1.000","18.400","0.970","1013.500","","2.000","-99.000","-99.000","-99.000","24.000","","18.300",""
"C0F9P0","2020-03-14 13:00:00","26.000","39.000","5.800","17.300","0.770","1014.200","","5.500","16.000","47.000","","19.700","","15.500",""
"C0O970","2020-03-14 13:00:00","71.000","337.000","1.100","18.400","0.930","1007.300","","15.500","-99.000","-99.000","-99.000","21.700","","16.400",""
"C0F0B0","2020-03-14 13:00:00","311.000","53.000","2.300","15.300","0.910","979.900","","8.500","-99.000","-99.000","-99.000","18.700","","14.400",""
"C0R700","2020-03-14 13:00:00","19.000","54.000","4.100","21.400","0.730","1013.800","","0.000","-99.000","-99.000","-99.000","24.000","","21.300",""
"C0R620","2020-03-14 13:00:00","34.000","34.000","4.600","20.800","0.890","1012.900","","0.000","11.300","43.000","","23.200","","20.700",""
"C0C660","2020-03-14 13:00:00","176.000","40.000","5.000","14.500","0.780","998.700","","6.500","-99.000","-99.000","-99.000","15.700","","13.900",""
"C0SA10","2020-03-14 13:00:00","411.000","0.000","0.200","16.100","1.000","970.200","","22.500","-99.000","-99.000","-99.000","20.000","","16.000",""
"C0M740","2020-03-14 13:00:00","15.000","11.000","2.700","17.900","0.810","1013.400","","14.000","-99.000","-99.000","-99.000","21.300","","15.400",""
"C0K460","2020-03-14 13:00:00","60.000","8.000","5.800","17.000","0.820","1007.700","","11.000","-99.000","-99.000","-99.000","21.100","","15.100",""
"C0X100","2020-03-14 13:00:00","10.000","354.000","2.400","18.100","0.980","1012.600","","10.000","-99.000","-99.000","-99.000","22.600","","16.400",""
"C0K560","2020-03-14 13:00:00","117.000","2.000","0.800","16.100","0.970","1002.900","","15.500","-99.000","-99.000","-99.000","21.300","","15.700",""
"C0R150","2020-03-14 13:00:00","105.000","344.000","0.300","18.200","0.990","1002.000","","33.000","-99.000","-99.000","-99.000","23.300","","18.200",""
"C0S690","2020-03-14 13:00:00","522.000","27.000","1.800","15.200","1.000","957.600","","35.000","-99.000","-99.000","-99.000","19.400","","15.200",""
"C0U870","2020-03-14 13:00:00","474.000","154.000","0.300","13.000","0.920","965.600","","2.500","-99.000","-99.000","-99.000","16.400","","12.900",""
"C0A520","2020-03-14 13:00:00","48.000","51.000","0.500","15.000","0.880","1014.900","","12.500","-99.000","-99.000","-99.000","16.600","","14.500",""
"C0X130","2020-03-14 13:00:00","27.000","353.000","3.700","17.100","0.960","1012.000","","13.500","-99.000","-99.000","-99.000","22.500","","16.800",""
"C0V400","2020-03-14 13:00:00","56.000","43.000","1.900","18.300","0.990","1008.400","","14.000","-99.000","-99.000","-99.000","23.100","","17.200",""
"C0UA40","2020-03-14 13:00:00","1121.000","40.000","4.000","8.900","0.990","892.400","","12.500","-99.000","-99.000","-99.000","12.800","","8.900",""
"C0G720","2020-03-14 13:00:00","50.000","16.000","3.300","17.100","0.810","1009.500","","3.500","-99.000","-99.000","-99.000","20.600","","15.100",""
"C0G890","2020-03-14 13:00:00","24.000","21.000","7.700","17.100","0.850","1013.300","","3.500","16.200","29.000","","20.200","","15.800",""
"C0I540","2020-03-14 13:00:00","3344.000","-99.000","-99.000","4.400","1.000","682.100","","-99.000","-99.000","-99.000","-99.000","5.600","","4.400",""
"C0K390","2020-03-14 13:00:00","31.000","28.000","4.900","17.400","0.810","1012.200","","14.000","-99.000","-99.000","-99.000","21.000","","15.000",""
"C0T9A0","2020-03-14 13:00:00","498.000","0.000","0.100","13.500","0.990","961.000","","17.500","-99.000","-99.000","-99.000","17.400","","12.900",""
"C0AH40","2020-03-14 13:00:00","426.000","23.000","2.200","12.800","0.930","968.300","","3.500","8.600","360.000","","15.100","","12.600",""
"C0X280","2020-03-14 13:00:00","22.000","29.000","6.000","18.200","0.820","1013.400","","8.000","-99.000","-99.000","-99.000","21.800","","15.800",""
"C0V620","2020-03-14 13:00:00","18.000","350.000","2.400","19.200","0.990","1013.400","","13.000","-99.000","-99.000","-99.000","22.900","","16.800",""
"C0H960","2020-03-14 13:00:00","120.000","63.000","0.500","17.500","0.990","1000.300","","8.000","-99.000","-99.000","-99.000","21.200","","15.700",""
"C0M530","2020-03-14 13:00:00","1385.000","210.000","0.300","15.100","0.990","868.900","","27.000","-99.000","-99.000","-99.000","15.900","","14.500",""
